Datum;Monat;Jahr;Meldung von;Sammlung;Abfallart;illegal / zu früh (falsche);Menge;Einheit;Strasse;Abfuhrgebiet;Ergebnis der Meldung;"Anzahl
Ergebnise";Bemerkung;Ort
2021-07-08;Jul.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Redingstrasse;C;privat_retour;1.0;Papier in Tragtaschen;St. Gallen
2021-07-08;Jul.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Tigerbergstrasse;C;unbe_kannt;1.0;Papier in Tragtaschen;St. Gallen
2021-07-08;Jul.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Multergasse;L;privat_retour;1.0;Ordner;St. Gallen
2021-07-09;Jul.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;20.0;kg;Brauerstrasse;H;privat_retour;1.0;1 Teppich;St. Gallen
2021-07-09;Jul.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;60.0;Liter;Buchentalstrasse;H;unbe_kannt;1.0;1 Sack;St. Gallen
2021-07-09;Jul.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Flurhofstrasse;I;privat_retour;1.0;Tetra;St. Gallen
2021-07-12;Jul.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Herisauer Strasse;A;privat_retour;1.0;Tetra;St. Gallen
2021-07-12;Jul.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Sonnmattstrasse;A;unbe_kannt;1.0;Styropor;St. Gallen
2021-07-13;Jul.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Sperrgut;illegal;80.0;kg;Turnerstrasse;B;privat_retour;1.0;Sperrgut mit Marke;St. Gallen
2021-07-13;Jul.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Melonenstrasse;F;unbe_kannt;1.0;Tetra;St. Gallen
2021-07-13;Jul.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Folchartstrasse;F;unbe_kannt;1.0;Tetra;St. Gallen
2021-07-13;Jul.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Felsenstrasse;F;privat_retour;1.0;Tetra;St. Gallen
2021-07-15;Jul.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Sperrgut;illegal;80.0;kg;Bernhardswiesstrasse;E;privat_retour;1.0;Sperrgut mit Marke;St. Gallen
2021-07-15;Jul.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Iddastrasse;D;privat_retour;1.0;Sagex;St. Gallen
2021-07-15;Jul.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Poststrasse;L;privat_retour;1.0;Plastik;St. Gallen
2021-07-16;Jul.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Sperrgut;illegal;30.0;kg;Brauerstrasse;H;privat_retour;1.0;Sperrgut mit Marke;St. Gallen
2021-07-16;Jul.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;30.0;kg;Lindenstrasse 57-175;H;privat_retour;1.0;Sperrgut mit Marke;St. Gallen
2021-07-16;Jul.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;20.0;kg;Langgasse;G;privat_retour;1.0;Sperrgut mit Marke;St. Gallen
2021-07-16;Jul.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;35.0;Liter;Buchentalstrasse;H;unbe_kannt;1.0;1 Sack;St. Gallen
2021-07-16;Jul.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.2;m3;Reherstrasse;K;unbe_kannt;1.0;Sagex;St. Gallen
2021-07-19;Jul.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Zylistrasse;B;privat_retour;1.0;Styropor;St. Gallen
2021-07-19;Jul.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Burgstrasse;B;unbe_kannt;1.0;Plastik und Pet;St. Gallen
2021-07-19;Jul.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Sperrgut;illegal;200.0;kg;Fuchsenstrasse;K;unbe_kannt;1.0;diverse Möbel;St. Gallen
2021-07-20;Jul.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;70.0;Liter;Zweibruggenmühlestrasse;A;unbe_kannt;1.0;zwei Säcke;St. Gallen
2021-07-20;Jul.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;35.0;Liter;Otmarstrasse;B;unbe_kannt;1.0;ein Sack;St. Gallen
2021-07-20;Jul.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;110.0;Liter;Langgasse;G;anzeige;1.0;ein Sack;St. Gallen
2021-07-20;Jul.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Teufener Strasse 89-182;E;unbe_kannt;1.0;Karton;St. Gallen
2021-07-20;Jul.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Flaschnerweg;G;privat_retour;1.0;Karton;St. Gallen
2021-07-22;Jul.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Dierauerstrasse;C;privat_retour;1.0;Papier und Karton vermischt;St. Gallen
2021-07-22;Jul.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Höhenweg;C;info;1.0;Papier in Tragtaschen, Flyer verteilt;St. Gallen
2021-07-22;Jul.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;St.Georgen-Strasse;F;unbe_kannt;1.0;Karton;St. Gallen
2021-07-22;Jul.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Unterstrasse;E;info;1.0;vor Ort verwarnt;St. Gallen
2021-07-22;Jul.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;St.Georgen-Strasse;F;info;1.0;Telefonisch verwarnt;St. Gallen
2021-07-22;Jul.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;St.Georgen-Strasse;F;unbe_kannt;1.0;Polstergruppenteile;St. Gallen
2021-07-22;Jul.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;35.0;Liter;Rickenstrasse;E;anzeige;1.0;ein Sack;St. Gallen
2021-07-22;Jul.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Linsebühlstrasse;I;unbe_kannt;1.0;Karton;St. Gallen
2021-07-22;Jul.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Bedastrasse;I;unbe_kannt;1.0;Karton;St. Gallen
2021-07-22;Jul.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Goldbrunnenstrasse;I;privat_retour;1.0;Karton;St. Gallen
2021-07-22;Jul.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Rorschacher Strasse;I;unbe_kannt;1.0;Tetra;St. Gallen
2021-07-23;Jul.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Elektrogerät;illegal;1.0;Stück;Buchwaldstrasse;G;unbe_kannt;1.0;ein Elektrogrill;St. Gallen
2021-07-26;Jul.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Zürcher Strasse;A;unbe_kannt;1.0;Karton;St. Gallen
2021-07-26;Jul.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Letzistrasse;A;unbe_kannt;1.0;beim Unterstand, Karton;St. Gallen
2021-07-26;Jul.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Krontalstrasse;I;info;1.0;Verwarnt vor Ort;St. Gallen
2021-07-26;Jul.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Sperrgut;illegal;100.0;kg;Hagenbuchstrasse;I;unbe_kannt;1.0;;St. Gallen
2021-07-27;Jul.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Gottfried-Keller-Strasse;F;unbe_kannt;1.0;Karton;St. Gallen
2021-07-27;Jul.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Zürcher Strasse;A;unbe_kannt;1.0;ein Salontisch;St. Gallen
2021-07-27;Jul.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Kesselhaldenstrasse;H;unbe_kannt;1.0;beim Wendeplatz, Karton;St. Gallen
2021-07-28;Jul.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;110.0;Liter;Iddastrasse;D;anzeige;1.0;ein Sack;St. Gallen
2021-07-28;Jul.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Sperrgut;illegal;100.0;kg;Fuchsenweg;K;unbe_kannt;1.0;;St. Gallen
2021-07-29;Jul.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Teufener Strasse 89-182;E;unbe_kannt;1.0;ein Sofa;St. Gallen
2021-07-30;Jul.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Rabenstrasse;G;unbe_kannt;1.0;Möbel mit zuwenig Marken;St. Gallen
2021-07-30;Jul.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;35.0;Liter;Heiligkreuzstrasse;G;unbe_kannt;1.0;ein Sack;St. Gallen
2021-07-30;Jul.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;350.0;Liter;Friedhofstrasse;A;unbe_kannt;1.0;bei Migros, ca. 10 Säcke;St. Gallen
2021-07-30;Jul.21;2021;Kontrollfahrt;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;105.0;Liter;Langgasse;G;unbe_kannt;1.0;drei Säcke;St. Gallen
2021-07-30;Jul.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Lustgartenstrasse;B;unbe_kannt;1.0;Karton;St. Gallen
2021-07-30;Jul.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Zürcher Strasse;B;unbe_kannt;1.0;Karton;St. Gallen
2021-08-02;Aug.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;0.0;kg;Martinsbruggstrasse;K;privat_retour;1.0;ein Sofa;St. Gallen
2021-08-02;Aug.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;0.0;kg;Martinsbruggstrasse;K;privat_retour;1.0;4 Stühle;St. Gallen
2021-08-03;Aug.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Walserstrasse;E;unbe_kannt;1.0;Tetra;St. Gallen
2021-08-03;Aug.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Hinterberg;E;unbe_kannt;1.0;Holz;St. Gallen
2021-08-03;Aug.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Urnäschstrasse;E;privat_retour;1.0;Feuerwerk;St. Gallen
2021-08-05;Aug.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Linsebühlstrasse;I;anzeige;1.0;Styropor und Plastik;St. Gallen
2021-08-06;Aug.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;105.0;Liter;Kesselhaldenstrasse;H;anzeige;1.0;drei Säcke;St. Gallen
2021-08-06;Aug.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Hofstrasse;A;unbe_kannt;1.0;Styropor, Plastik und Abfall;St. Gallen
2021-08-09;Aug.21;2021;Dispo;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;120.0;Liter;Burgstrasse;B;anzeige;1.0;zwei Säcke;St. Gallen
2021-08-10;Aug.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Speicherstrasse;F;privat_retour;1.0;Plastik;St. Gallen
2021-08-10;Aug.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Spiltrücklistrasse;F;unbe_kannt;1.0;Styropor und Plastik;St. Gallen
2021-08-10;Aug.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Ringelbergstrasse;F;unbe_kannt;1.0;Ordner;St. Gallen
2021-08-10;Aug.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;35.0;Liter;Zweibruggenmühlestrasse;A;unbe_kannt;1.0;ein Sack;St. Gallen
2021-08-10;Aug.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;70.0;Liter;Vonwilstrasse;B;unbe_kannt;1.0;bei alter Post;St. Gallen
2021-08-12;Aug.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;0.0;Liter;Teufener Strasse;F;privat_retour;1.0;zwei Säcke;St. Gallen
2021-08-12;Aug.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Sonnenstrasse;G;unbe_kannt;1.0;Styropor;St. Gallen
2021-08-12;Aug.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Sperrgut;illegal;100.0;kg;Langweidstrasse;E;unbe_kannt;1.0;ein Salontisch;St. Gallen
2021-08-12;Aug.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Sperrgut;illegal;100.0;kg;Langweidstrasse;E;unbe_kannt;1.0;bei Kreuzung, eine Matratze etc.;St. Gallen
2021-08-16;Aug.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Vonwilstrasse;B;unbe_kannt;1.0;bei der alten Post, Plastik, Styropor und Zeitungen;St. Gallen
2021-08-16;Aug.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Fontanastrasse;B;privat_retour;1.0;Styropor;St. Gallen
2021-08-16;Aug.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Schönaustrasse;B;unbe_kannt;1.0;Tetra;St. Gallen
2021-08-16;Aug.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;110.0;Liter;Schönaustrasse;B;unbe_kannt;1.0;bei den Gärten, ein Sack;St. Gallen
2021-08-16;Aug.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Sperrgut;illegal;100.0;kg;Bedastrasse;I;unbe_kannt;1.0;diverse Kastenteile;St. Gallen
2021-08-16;Aug.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Altmetall;illegal;50.0;kg;Linsebühlstrasse;I;unbe_kannt;1.0;ein TV;St. Gallen
2021-08-17;Aug.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Tschudistrasse;E;privat_retour;1.0;Karton;St. Gallen
2021-08-18;Aug.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Heiligkreuzstrasse;G;unbe_kannt;1.0;Karton;St. Gallen
2021-08-18;Aug.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Buchwaldstrasse;G;unbe_kannt;1.0;Papier und Karton vermischt;St. Gallen
2021-08-18;Aug.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Magniberg;G;privat_retour;1.0;Karton in Tragtaschen;St. Gallen
2021-08-18;Aug.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Sperrgut;illegal;100.0;kg;Kolumbanstrasse;G;unbe_kannt;1.0;ein Sessel;St. Gallen
2021-08-18;Aug.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Zwinglistrasse;C;privat_retour;1.0;Papier und Karton gemischt;St. Gallen
2021-08-18;Aug.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Dietlistrasse;C;privat_retour;1.0;Tetra;St. Gallen
2021-08-19;Aug.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Speicherstrasse;F;unbe_kannt;1.0;;St. Gallen
2021-08-19;Aug.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;zu frühe Bereitstellung;falsche;35.0;Liter;Felsenstrasse;F;info;1.0;ein Sack;St. Gallen
2021-08-19;Aug.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Grossackerstrasse;I;privat_retour;1.0;Karton;St. Gallen
2021-08-19;Aug.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Röschstrasse;I;unbe_kannt;1.0;Tragtaschen;St. Gallen
2021-08-23;Aug.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;300.0;kg;Melonenstrasse;F;unbe_kannt;1.0;;St. Gallen
2021-08-23;Aug.21;2021;Stadtmelder;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Buchentalstrasse;H;unbe_kannt;1.0;ein Möbel;St. Gallen
2021-08-24;Aug.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Sperrgut;illegal;200.0;kg;Hofstrasse;A;unbe_kannt;1.0;Kastenteile;St. Gallen
2021-08-24;Aug.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;50.0;kg;Letzistrasse;A;unbe_kannt;1.0;ein Möbeli;St. Gallen
2021-08-24;Aug.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Metallstrasse;B;info;1.0;Verursacher ermahnt;St. Gallen
2021-08-24;Aug.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;70.0;Liter;Ulmenstrasse;B;unbe_kannt;1.0;zwei Säcke;St. Gallen
2021-08-24;Aug.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Herbrigstrasse;F;privat_retour;1.0;Karton;St. Gallen
2021-08-24;Aug.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Brauerstrasse;H;unbe_kannt;1.0;Karton;St. Gallen
2021-08-24;Aug.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Kesselhaldenstrasse;H;unbe_kannt;1.0;;St. Gallen
2021-08-26;Aug.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Hölderlinstrasse;D;info;1.0;Papier und Karton vermischt, flyer verteilt;St. Gallen
2021-08-26;Aug.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Ahornstrasse;E;unbe_kannt;1.0;;St. Gallen
2021-08-27;Aug.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Kolumbanstrasse;G;unbe_kannt;1.0;mit zuwenig Sperrgutmarken;St. Gallen
2021-08-27;Aug.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Lustgartenstrasse;B;unbe_kannt;1.0;Karton;St. Gallen
2021-08-27;Aug.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Vonwilstrasse;B;unbe_kannt;1.0;Karton;St. Gallen
2021-08-27;Aug.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Moosstrasse;B;unbe_kannt;1.0;Karton;St. Gallen
2021-08-31;Aug.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Oberstrasse;E;unbe_kannt;1.0;Tetra;St. Gallen
2021-08-31;Aug.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Tschudistrasse;E;privat_retour;1.0;Papier;St. Gallen
2021-08-31;Aug.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Im Grund;E;unbe_kannt;1.0;Styropor;St. Gallen
2021-08-31;Aug.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Ruhbergstrasse;E;unbe_kannt;1.0;Styropor;St. Gallen
2021-08-31;Aug.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Hofstrasse;A;anzeige;1.0;Ecke Kräzernstrasse 67;St. Gallen
2021-08-31;Aug.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;0.0;kg;Meisenstrasse;B;privat_retour;1.0;;St. Gallen
2021-08-31;Aug.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;150.0;kg;Dürrenmattstrasse;B;unbe_kannt;1.0;Ecke Turnerstrase;St. Gallen
2021-09-01;Sep.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;35.0;Liter;Espenmoosstrasse;G;unbe_kannt;1.0;ein Sack;St. Gallen
2021-09-01;Sep.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Kolumbanstrasse;G;unbe_kannt;1.0;Papier;St. Gallen
2021-09-01;Sep.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Spyristrasse;G;privat_retour;1.0;Plastik;St. Gallen
2021-09-02;Sep.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Teufener Strasse;F;unbe_kannt;1.0;;St. Gallen
2021-09-02;Sep.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Greifenstrasse;C;unbe_kannt;1.0;Tetra;St. Gallen
2021-09-02;Sep.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Dietlistrasse;C;unbe_kannt;1.0;Plastik und Styropor, beim Wendeplatz;St. Gallen
2021-09-02;Sep.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Gallusstrasse;L;unbe_kannt;1.0;Tetra;St. Gallen
2021-09-06;Sep.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Konkordiastrasse;I;unbe_kannt;1.0;Tetra;St. Gallen
2021-09-06;Sep.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.0;m3;Goldbrunnenstrasse;I;privat_retour;1.0;Plastik;St. Gallen
2021-09-06;Sep.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Wiesentalstrasse;H;unbe_kannt;1.0;ein Tisch;St. Gallen
2021-09-06;Sep.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;0.0;kg;Grünaustrasse;K;privat_retour;1.0;;St. Gallen
2021-09-06;Sep.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Elektrogerät;illegal;0.0;Stück;Scheidwegstrasse;K;privat_retour;1.0;;St. Gallen
2021-09-06;Sep.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Elektrogerät;illegal;1.0;Stück;Langgasse;G;unbe_kannt;1.0;Möbelstücke;St. Gallen
2021-09-07;Sep.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Kehrichtsack ohne Gebühr;illegal;35.0;Liter;Zürcher Strasse;A;unbe_kannt;1.0;ein Sack;St. Gallen
2021-09-07;Sep.21;2021;Papier/Karton-Sammeldienst;Unterflurbehälter;Fremdstoffe in Sammelware;illegal;0.0;m3;Helvetiastrasse;H;privat_retour;1.0;Tetra, Styropor, Plastik und Abfall;St. Gallen
2021-09-08;Sep.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Altmetall;illegal;0.0;kg;Helvetiastrasse;H;privat_retour;1.0;ein Velo;St. Gallen
2021-09-08;Sep.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;120.0;Liter;Taubenstrasse;G;anzeige;1.0;zwei Säcke;St. Gallen
2021-09-08;Sep.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Kehrichtsack ohne Gebühr;illegal;70.0;Liter;Blumenaustrasse;G;unbe_kannt;1.0;zwei Säcke;St. Gallen
2021-09-10;Sep.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Langgasse;G;unbe_kannt;1.0;ein Sofa;St. Gallen
2021-09-13;Sep.21;2021;Papier/Karton-Sammeldienst;Kartonsammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Fürstenlandstrasse;B;unbe_kannt;1.0;Styropor;St. Gallen
2021-09-13;Sep.21;2021;Kehricht-Sammeldienst;Unterflurbehälter;Sperrgut;illegal;200.0;kg;Tablatstrasse;K;unbe_kannt;1.0;bei Tiefgarageneinfahrt Vogelherd;St. Gallen
2021-09-13;Sep.21;2021;Kehricht-Sammeldienst;Kehrichtsammlung;Sperrgut;illegal;100.0;kg;Flurhofstrasse;K;unbe_kannt;1.0;zuwenig Sperrgutmarken;St. Gallen
2021-09-14;Sep.21;2021;Papier/Karton-Sammeldienst;Papiersammlung;Fremdstoffe in Sammelware;illegal;0.1;m3;Hochwachtstrasse;E;unbe_kannt;1.0;Papier und Karton vermischt;St. Gallen
