Datum;Jahr;Monat;Tag;Anzahl Marken pro Sperrgut
2023-02-02;2023;Februar;Do;Sperrgut > 6 Marken
2023-02-02;2023;Februar;Do;Sperrgut ohne Marke
2023-02-03;2023;Februar;Fr;Sperrgut ohne Marke
2023-02-08;2023;Februar;Mi;Sperrgut 5 Marken
2023-02-14;2023;Februar;Di;Sperrgut 1 Marke
2023-02-20;2023;Februar;Mo;Sperrgut 4 Marken
2023-02-06;2023;Februar;Mo;Sperrgut 1 Marke
2023-02-10;2023;Februar;Fr;Sperrgut 1 Marke
2023-02-13;2023;Februar;Mo;Sperrgut 3 Marken
2023-02-17;2023;Februar;Fr;Sperrgut 5 Marken
2023-02-17;2023;Februar;Fr;Sperrgut 2 Marken
2023-02-20;2023;Februar;Mo;Sperrgut 3 Marken
2023-02-20;2023;Februar;Mo;Sperrgut 2 Marken
2023-02-20;2023;Februar;Mo;Sperrgut 1 Marke
2023-02-22;2023;Februar;Mi;Sperrgut 1 Marke
2023-02-27;2023;Februar;Mo;Sperrgut 3 Marken
2023-02-28;2023;Februar;Di;Sperrgut 1 Marke
2021-05-31;2021;Mai;Mo;Sperrgut 5 Marken
2021-05-03;2021;Mai;Mo;Sperrgut 2 Marken
2021-05-05;2021;Mai;Mi;Sperrgut 3 Marken
2021-05-17;2021;Mai;Mo;Sperrgut 1 Marke
2021-05-17;2021;Mai;Mo;Sperrgut 6 Marken
2021-05-17;2021;Mai;Mo;Sperrgut 3 Marken
2021-05-18;2021;Mai;Di;Sperrgut 3 Marken
2021-05-19;2021;Mai;Mi;Sperrgut 3 Marken
2021-05-21;2021;Mai;Fr;Sperrgut 1 Marke
2021-05-27;2021;Mai;Do;Sperrgut 2 Marken
2021-06-15;2021;Juni;Di;Sperrgut > 6 Marken
2021-06-16;2021;Juni;Mi;Sperrgut 4 Marken
2021-06-22;2021;Juni;Di;Sperrgut ohne Marke
2021-06-07;2021;Juni;Mo;Sperrgut 5 Marken
2021-06-10;2021;Juni;Do;Sperrgut 6 Marken
2021-06-17;2021;Juni;Do;Sperrgut ohne Marke
2021-06-17;2021;Juni;Do;Sperrgut 3 Marken
2021-06-18;2021;Juni;Fr;Sperrgut > 6 Marken
2021-06-22;2021;Juni;Di;Sperrgut 4 Marken
2021-06-23;2021;Juni;Mi;Sperrgut 6 Marken
2021-06-28;2021;Juni;Mo;Sperrgut > 6 Marken
2021-06-03;2021;Juni;Do;Sperrgut 6 Marken
2021-06-10;2021;Juni;Do;Sperrgut 2 Marken
2021-06-10;2021;Juni;Do;Sperrgut 1 Marke
2021-06-14;2021;Juni;Mo;Sperrgut 4 Marken
2021-06-14;2021;Juni;Mo;Sperrgut 5 Marken
2021-06-18;2021;Juni;Fr;Sperrgut 3 Marken
2021-06-18;2021;Juni;Fr;Sperrgut 1 Marke
2021-06-02;2021;Juni;Mi;Sperrgut 4 Marken
2021-06-02;2021;Juni;Mi;Sperrgut 2 Marken
2021-06-03;2021;Juni;Do;Sperrgut 3 Marken
2021-06-17;2021;Juni;Do;Sperrgut 1 Marke
2021-06-17;2021;Juni;Do;Sperrgut 4 Marken
2021-06-25;2021;Juni;Fr;Sperrgut 5 Marken
2021-06-28;2021;Juni;Mo;Sperrgut 2 Marken
2021-06-30;2021;Juni;Mi;Sperrgut 2 Marken
2021-06-30;2021;Juni;Mi;Sperrgut 3 Marken
2021-07-08;2021;Juli;Do;Sperrgut ohne Marke
2021-07-08;2021;Juli;Do;Sperrgut > 6 Marken
2021-07-28;2021;Juli;Mi;
2021-07-07;2021;Juli;Mi;Sperrgut 6 Marken
2021-07-13;2021;Juli;Di;Sperrgut 2 Marken
2021-07-14;2021;Juli;Mi;Sperrgut ohne Marke
2021-07-15;2021;Juli;Do;Sperrgut 2 Marken
2021-07-15;2021;Juli;Do;Sperrgut 1 Marke
2021-07-16;2021;Juli;Fr;Sperrgut 4 Marken
2021-07-19;2021;Juli;Mo;Sperrgut 5 Marken
2021-07-21;2021;Juli;Mi;Sperrgut 5 Marken
2021-07-28;2021;Juli;Mi;Sperrgut 5 Marken
2021-07-13;2021;Juli;Di;Sperrgut 1 Marke
2021-07-14;2021;Juli;Mi;Sperrgut 4 Marken
2021-07-26;2021;Juli;Mo;Sperrgut 3 Marken
2021-07-26;2021;Juli;Mo;Sperrgut 4 Marken
2021-07-29;2021;Juli;Do;Sperrgut 2 Marken
2021-07-29;2021;Juli;Do;Sperrgut 3 Marken
2021-07-01;2021;Juli;Do;Sperrgut 2 Marken
2021-07-05;2021;Juli;Mo;Sperrgut 2 Marken
2021-07-07;2021;Juli;Mi;Sperrgut 3 Marken
2021-07-07;2021;Juli;Mi;Sperrgut 1 Marke
2021-07-09;2021;Juli;Fr;Sperrgut 3 Marken
2021-07-20;2021;Juli;Di;Sperrgut 1 Marke
2021-07-23;2021;Juli;Fr;Sperrgut 3 Marken
2021-08-12;2021;August;Do;Sperrgut 4 Marken
2021-08-20;2021;August;Fr;Sperrgut 4 Marken
2021-08-20;2021;August;Fr;Sperrgut 3 Marken
2021-08-05;2021;August;Do;Sperrgut 6 Marken
2021-08-11;2021;August;Mi;Sperrgut 4 Marken
2021-08-12;2021;August;Do;Sperrgut ohne Marke
2021-08-13;2021;August;Fr;Sperrgut 6 Marken
2021-08-18;2021;August;Mi;Sperrgut > 6 Marken
2021-08-27;2021;August;Fr;Sperrgut 1 Marke
2021-08-27;2021;August;Fr;Sperrgut 6 Marken
2021-08-30;2021;August;Mo;Sperrgut > 6 Marken
2021-08-10;2021;August;Di;Sperrgut 2 Marken
2021-08-18;2021;August;Mi;Sperrgut 2 Marken
2021-08-19;2021;August;Do;Sperrgut 2 Marken
2021-08-20;2021;August;Fr;Sperrgut 2 Marken
2021-08-23;2021;August;Mo;Sperrgut 6 Marken
2021-08-02;2021;August;Mo;Sperrgut 2 Marken
2021-08-03;2021;August;Di;Sperrgut 5 Marken
2021-08-05;2021;August;Do;Sperrgut 3 Marken
2021-08-06;2021;August;Fr;Sperrgut 1 Marke
2021-08-13;2021;August;Fr;Sperrgut 1 Marke
2021-08-16;2021;August;Mo;Sperrgut 2 Marken
2021-08-27;2021;August;Fr;Sperrgut 3 Marken
2021-09-01;2021;September;Mi;Sperrgut 4 Marken
2021-09-13;2021;September;Mo;Sperrgut > 6 Marken
2021-09-14;2021;September;Di;Sperrgut ohne Marke
2021-09-27;2021;September;Mo;Sperrgut 3 Marken
2021-09-30;2021;September;Do;Sperrgut 4 Marken
2021-09-06;2021;September;Mo;Sperrgut 1 Marke
2021-09-06;2021;September;Mo;Sperrgut 2 Marken
2021-09-07;2021;September;Di;Sperrgut 5 Marken
2021-09-08;2021;September;Mi;Sperrgut 4 Marken
2021-09-09;2021;September;Do;Sperrgut 4 Marken
2021-09-10;2021;September;Fr;Sperrgut 5 Marken
2021-09-22;2021;September;Mi;Sperrgut 3 Marken
2021-09-02;2021;September;Do;Sperrgut 1 Marke
2021-09-08;2021;September;Mi;Sperrgut 1 Marke
2021-09-09;2021;September;Do;Sperrgut 5 Marken
2021-09-10;2021;September;Fr;Sperrgut 3 Marken
2021-09-13;2021;September;Mo;Sperrgut 4 Marken
2021-09-14;2021;September;Di;Sperrgut 1 Marke
2021-09-21;2021;September;Di;Sperrgut 1 Marke
2021-09-21;2021;September;Di;Sperrgut 6 Marken
2021-09-23;2021;September;Do;Sperrgut 6 Marken
2021-09-23;2021;September;Do;Sperrgut 3 Marken
2021-09-27;2021;September;Mo;Sperrgut 5 Marken
2021-09-29;2021;September;Mi;Sperrgut 2 Marken
2021-09-29;2021;September;Mi;Sperrgut 1 Marke
2021-09-29;2021;September;Mi;Sperrgut > 6 Marken
2021-09-30;2021;September;Do;Sperrgut 1 Marke
2021-10-01;2021;Oktober;Fr;Sperrgut 5 Marken
2021-10-01;2021;Oktober;Fr;Sperrgut 4 Marken
2021-10-12;2021;Oktober;Di;Sperrgut 3 Marken
2021-10-12;2021;Oktober;Di;Sperrgut 2 Marken
2021-10-29;2021;Oktober;Fr;Sperrgut 6 Marken
2021-10-15;2021;Oktober;Fr;Sperrgut 1 Marke
2021-10-18;2021;Oktober;Mo;Sperrgut 6 Marken
2021-10-26;2021;Oktober;Di;Sperrgut 2 Marken
2021-10-27;2021;Oktober;Mi;Sperrgut > 6 Marken
2021-10-27;2021;Oktober;Mi;Sperrgut 3 Marken
2021-10-28;2021;Oktober;Do;Sperrgut ohne Marke
2021-10-11;2021;Oktober;Mo;Sperrgut 3 Marken
2021-10-11;2021;Oktober;Mo;Sperrgut 1 Marke
2021-10-04;2021;Oktober;Mo;Sperrgut 3 Marken
2021-10-04;2021;Oktober;Mo;Sperrgut 5 Marken
2021-10-05;2021;Oktober;Di;Sperrgut 3 Marken
2021-10-05;2021;Oktober;Di;
2021-10-06;2021;Oktober;Mi;Sperrgut 2 Marken
2021-10-06;2021;Oktober;Mi;Sperrgut 4 Marken
2021-10-15;2021;Oktober;Fr;Sperrgut 2 Marken
2021-10-18;2021;Oktober;Mo;Sperrgut 3 Marken
2021-10-18;2021;Oktober;Mo;Sperrgut 2 Marken
2021-10-20;2021;Oktober;Mi;Sperrgut 4 Marken
2021-10-21;2021;Oktober;Do;Sperrgut 4 Marken
2021-10-22;2021;Oktober;Fr;Sperrgut 4 Marken
2021-10-25;2021;Oktober;Mo;Sperrgut 4 Marken
2021-10-26;2021;Oktober;Di;Sperrgut 1 Marke
2021-10-27;2021;Oktober;Mi;Sperrgut 5 Marken
2021-10-28;2021;Oktober;Do;Sperrgut 1 Marke
2021-10-28;2021;Oktober;Do;Sperrgut 2 Marken
2021-10-29;2021;Oktober;Fr;Sperrgut 5 Marken
2021-10-29;2021;Oktober;Fr;Sperrgut > 6 Marken
2021-11-24;2021;November;Mi;Sperrgut 6 Marken
2021-11-24;2021;November;Mi;Sperrgut 3 Marken
2021-11-05;2021;November;Fr;Sperrgut 6 Marken
2021-11-15;2021;November;Mo;Sperrgut ohne Marke
2021-11-15;2021;November;Mo;Sperrgut 4 Marken
2021-11-15;2021;November;Mo;Sperrgut 5 Marken
2021-11-18;2021;November;Do;Sperrgut 2 Marken
2021-11-24;2021;November;Mi;Sperrgut ohne Marke
2021-11-29;2021;November;Mo;Sperrgut 5 Marken
2021-11-22;2021;November;Mo;Sperrgut 5 Marken
2021-11-11;2021;November;Do;Sperrgut ohne Marke
2021-11-11;2021;November;Do;Sperrgut 2 Marken
2021-11-11;2021;November;Do;Sperrgut > 6 Marken
2021-11-26;2021;November;Fr;Sperrgut 2 Marken
2021-11-29;2021;November;Mo;Sperrgut 2 Marken
2021-11-30;2021;November;Di;Sperrgut 1 Marke
2021-11-10;2021;November;Mi;
2021-11-15;2021;November;Mo;Sperrgut 1 Marke
2021-11-16;2021;November;Di;Sperrgut 2 Marken
2021-12-01;2021;Dezember;Mi;Sperrgut 3 Marken
2021-12-07;2021;Dezember;Di;Sperrgut 3 Marken
2021-12-15;2021;Dezember;Mi;Sperrgut 5 Marken
2021-12-02;2021;Dezember;Do;Sperrgut 1 Marke
2021-12-03;2021;Dezember;Fr;Sperrgut 6 Marken
2021-12-10;2021;Dezember;Fr;Sperrgut ohne Marke
2021-12-13;2021;Dezember;Mo;Sperrgut 2 Marken
2021-12-21;2021;Dezember;Di;Sperrgut ohne Marke
2021-12-27;2021;Dezember;Mo;Sperrgut > 6 Marken
2021-12-31;2021;Dezember;Fr;Sperrgut 3 Marken
2021-12-03;2021;Dezember;Fr;Sperrgut 2 Marken
2021-12-10;2021;Dezember;Fr;Sperrgut 4 Marken
2021-12-13;2021;Dezember;Mo;Sperrgut 3 Marken
2021-12-14;2021;Dezember;Di;Sperrgut 2 Marken
2021-12-15;2021;Dezember;Mi;Sperrgut 2 Marken
2021-12-17;2021;Dezember;Fr;Sperrgut 4 Marken
2021-12-21;2021;Dezember;Di;Sperrgut 2 Marken
2021-12-27;2021;Dezember;Mo;Sperrgut 2 Marken
2021-12-27;2021;Dezember;Mo;Sperrgut 1 Marke
2022-01-07;2022;Januar;Fr;Sperrgut 4 Marken
2022-01-14;2022;Januar;Fr;Sperrgut 4 Marken
2022-01-14;2022;Januar;Fr;Sperrgut 5 Marken
2022-01-11;2022;Januar;Di;Sperrgut 6 Marken
2022-01-17;2022;Januar;Mo;Sperrgut 3 Marken
2022-01-18;2022;Januar;Di;Sperrgut 4 Marken
2022-01-19;2022;Januar;Mi;Sperrgut 5 Marken
2022-01-21;2022;Januar;Fr;Sperrgut 4 Marken
2022-01-24;2022;Januar;Mo;Sperrgut 4 Marken
2022-01-24;2022;Januar;Mo;Sperrgut ohne Marke
2022-01-25;2022;Januar;Di;Sperrgut 5 Marken
2022-01-27;2022;Januar;Do;Sperrgut 6 Marken
2022-01-31;2022;Januar;Mo;Sperrgut ohne Marke
2022-01-19;2022;Januar;Mi;Sperrgut 1 Marke
2022-01-03;2022;Januar;Mo;Sperrgut 3 Marken
2022-01-06;2022;Januar;Do;Sperrgut 3 Marken
2022-01-06;2022;Januar;Do;Sperrgut 1 Marke
2022-01-07;2022;Januar;Fr;Sperrgut 2 Marken
2022-01-11;2022;Januar;Di;Sperrgut 1 Marke
2022-01-12;2022;Januar;Mi;Sperrgut 1 Marke
2022-01-18;2022;Januar;Di;Sperrgut 2 Marken
2022-01-28;2022;Januar;Fr;Sperrgut 1 Marke
2022-01-31;2022;Januar;Mo;Sperrgut 2 Marken
2022-02-11;2022;Februar;Fr;Sperrgut > 6 Marken
2022-02-25;2022;Februar;Fr;Sperrgut > 6 Marken
2022-02-11;2022;Februar;Fr;Sperrgut 5 Marken
2022-02-15;2022;Februar;Di;Sperrgut 2 Marken
2022-02-21;2022;Februar;Mo;Sperrgut ohne Marke
2022-02-21;2022;Februar;Mo;Sperrgut 3 Marken
2022-02-16;2022;Februar;Mi;Sperrgut 4 Marken
2022-02-22;2022;Februar;Di;Sperrgut 1 Marke
2022-02-07;2022;Februar;Mo;Sperrgut 3 Marken
2022-02-08;2022;Februar;Di;Sperrgut 2 Marken
2022-02-09;2022;Februar;Mi;Sperrgut 1 Marke
2022-02-09;2022;Februar;Mi;Sperrgut 5 Marken
2022-02-09;2022;Februar;Mi;Sperrgut 3 Marken
2022-02-10;2022;Februar;Do;Sperrgut 2 Marken
2022-02-11;2022;Februar;Fr;Sperrgut 3 Marken
2022-02-14;2022;Februar;Mo;Sperrgut 3 Marken
2022-02-22;2022;Februar;Di;Sperrgut 2 Marken
2022-02-23;2022;Februar;Mi;Sperrgut 2 Marken
2022-02-23;2022;Februar;Mi;Sperrgut 3 Marken
2022-02-24;2022;Februar;Do;Sperrgut 2 Marken
2022-02-28;2022;Februar;Mo;Sperrgut 1 Marke
2022-03-01;2022;März;Di;Sperrgut 3 Marken
2022-03-15;2022;März;Di;Sperrgut ohne Marke
2022-03-25;2022;März;Fr;Sperrgut 5 Marken
2022-03-25;2022;März;Fr;Sperrgut 4 Marken
2022-03-25;2022;März;Fr;Sperrgut 3 Marken
2022-03-29;2022;März;Di;Sperrgut ohne Marke
2022-03-04;2022;März;Fr;Sperrgut ohne Marke
2022-03-07;2022;März;Mo;Sperrgut 2 Marken
2022-03-17;2022;März;Do;Sperrgut > 6 Marken
2022-03-24;2022;März;Do;Sperrgut 2 Marken
2022-03-02;2022;März;Mi;Sperrgut > 6 Marken
2022-03-03;2022;März;Do;Sperrgut ohne Marke
2022-03-03;2022;März;Do;Sperrgut 1 Marke
2022-03-07;2022;März;Mo;Sperrgut 3 Marken
2022-03-11;2022;März;Fr;Sperrgut 2 Marken
2022-03-16;2022;März;Mi;Sperrgut 3 Marken
2022-03-16;2022;März;Mi;Sperrgut 4 Marken
2022-03-17;2022;März;Do;Sperrgut 3 Marken
2022-03-21;2022;März;Mo;Sperrgut 3 Marken
2022-03-23;2022;März;Mi;Sperrgut 2 Marken
2022-03-25;2022;März;Fr;Sperrgut 6 Marken
2022-03-28;2022;März;Mo;Sperrgut 3 Marken
2022-03-28;2022;März;Mo;Sperrgut 1 Marke
2022-03-31;2022;März;Do;Sperrgut 2 Marken
2022-04-27;2022;April;Mi;Sperrgut 4 Marken
2022-04-04;2022;April;Mo;Sperrgut 5 Marken
2022-04-05;2022;April;Di;Sperrgut ohne Marke
2022-04-07;2022;April;Do;Sperrgut 4 Marken
2022-04-07;2022;April;Do;Sperrgut ohne Marke
2022-04-25;2022;April;Mo;Sperrgut 3 Marken
2022-04-26;2022;April;Di;Sperrgut ohne Marke
2022-04-29;2022;April;Fr;Sperrgut 6 Marken
2022-04-14;2022;April;Do;Sperrgut > 6 Marken
2022-04-04;2022;April;Mo;Sperrgut 4 Marken
2022-04-06;2022;April;Mi;Sperrgut 6 Marken
2022-04-01;2022;April;Fr;Sperrgut 2 Marken
2022-04-04;2022;April;Mo;Sperrgut > 6 Marken
2022-04-04;2022;April;Mo;Sperrgut 2 Marken
2022-04-05;2022;April;Di;Sperrgut 4 Marken
2022-04-06;2022;April;Mi;Sperrgut 2 Marken
2022-04-07;2022;April;Do;Sperrgut 3 Marken
2022-04-08;2022;April;Fr;Sperrgut 1 Marke
2022-04-11;2022;April;Mo;Sperrgut 4 Marken
2022-04-13;2022;April;Mi;Sperrgut 1 Marke
2022-04-14;2022;April;Do;Sperrgut 2 Marken
2022-04-20;2022;April;Mi;Sperrgut 1 Marke
2022-04-22;2022;April;Fr;Sperrgut 2 Marken
2022-04-25;2022;April;Mo;Sperrgut 1 Marke
2022-04-27;2022;April;Mi;Sperrgut 3 Marken
2022-05-03;2022;Mai;Di;Sperrgut 4 Marken
2022-05-13;2022;Mai;Fr;Sperrgut 5 Marken
2022-05-30;2022;Mai;Mo;Sperrgut ohne Marke
2022-05-31;2022;Mai;Di;Sperrgut > 6 Marken
2022-05-05;2022;Mai;Do;Sperrgut ohne Marke
2022-05-19;2022;Mai;Do;Sperrgut ohne Marke
2022-05-20;2022;Mai;Fr;Sperrgut 4 Marken
2022-05-25;2022;Mai;Mi;Sperrgut 3 Marken
2022-05-31;2022;Mai;Di;Sperrgut ohne Marke
2022-05-02;2022;Mai;Mo;Sperrgut 4 Marken
2022-05-02;2022;Mai;Mo;Sperrgut 1 Marke
2022-05-03;2022;Mai;Di;Sperrgut 3 Marken
2022-05-06;2022;Mai;Fr;Sperrgut 3 Marken
2022-05-10;2022;Mai;Di;Sperrgut 3 Marken
2022-05-10;2022;Mai;Di;Sperrgut 1 Marke
2022-05-11;2022;Mai;Mi;Sperrgut 1 Marke
2022-05-13;2022;Mai;Fr;Sperrgut 2 Marken
2022-05-16;2022;Mai;Mo;Sperrgut 3 Marken
2022-05-17;2022;Mai;Di;Sperrgut 4 Marken
2022-05-17;2022;Mai;Di;Sperrgut 2 Marken
2022-05-18;2022;Mai;Mi;Sperrgut 3 Marken
2022-05-24;2022;Mai;Di;Sperrgut 6 Marken
2022-06-27;2022;Juni;Mo;Sperrgut 2 Marken
2022-06-27;2022;Juni;Mo;Sperrgut 6 Marken
2022-06-29;2022;Juni;Mi;Sperrgut 3 Marken
2022-06-30;2022;Juni;Do;Sperrgut 1 Marke
2022-06-30;2022;Juni;Do;Sperrgut 2 Marken
2022-06-27;2022;Juni;Mo;Sperrgut 1 Marke
2022-06-27;2022;Juni;Mo;Sperrgut 3 Marken
2022-06-01;2022;Juni;Mi;Sperrgut 3 Marken
2022-06-03;2022;Juni;Fr;Sperrgut ohne Marke
2022-06-07;2022;Juni;Di;Sperrgut 4 Marken
2022-06-07;2022;Juni;Di;Sperrgut 1 Marke
2022-06-09;2022;Juni;Do;Sperrgut ohne Marke
2022-06-09;2022;Juni;Do;Sperrgut 2 Marken
2022-06-13;2022;Juni;Mo;Sperrgut ohne Marke
2022-06-15;2022;Juni;Mi;Sperrgut 3 Marken
2022-06-17;2022;Juni;Fr;Sperrgut 3 Marken
2022-06-20;2022;Juni;Mo;Sperrgut 4 Marken
2022-06-02;2022;Juni;Do;Sperrgut 3 Marken
2022-06-02;2022;Juni;Do;Sperrgut 5 Marken
2022-06-10;2022;Juni;Fr;Sperrgut 2 Marken
2022-06-10;2022;Juni;Fr;Sperrgut 4 Marken
2022-06-13;2022;Juni;Mo;Sperrgut 1 Marke
2022-06-14;2022;Juni;Di;Sperrgut 2 Marken
2022-06-14;2022;Juni;Di;Sperrgut 4 Marken
2022-06-16;2022;Juni;Do;Sperrgut 2 Marken
2022-06-16;2022;Juni;Do;Sperrgut 1 Marke
2022-06-17;2022;Juni;Fr;Sperrgut 1 Marke
2022-06-20;2022;Juni;Mo;Sperrgut 2 Marken
2022-06-21;2022;Juni;Di;Sperrgut 3 Marken
2022-06-22;2022;Juni;Mi;Sperrgut 4 Marken
2022-06-28;2022;Juni;Di;Sperrgut 4 Marken
2022-06-30;2022;Juni;Do;Sperrgut 3 Marken
2022-07-05;2022;Juli;Di;Sperrgut 3 Marken
2022-07-21;2022;Juli;Do;Sperrgut ohne Marke
2022-07-21;2022;Juli;Do;Sperrgut 3 Marken
2022-07-22;2022;Juli;Fr;Sperrgut > 6 Marken
2022-07-21;2022;Juli;Do;Sperrgut 2 Marken
2022-07-04;2022;Juli;Mo;Sperrgut 3 Marken
2022-07-04;2022;Juli;Mo;Sperrgut 2 Marken
2022-07-04;2022;Juli;Mo;Sperrgut 1 Marke
2022-07-06;2022;Juli;Mi;Sperrgut 4 Marken
2022-07-13;2022;Juli;Mi;Sperrgut ohne Marke
2022-07-19;2022;Juli;Di;Sperrgut 2 Marken
2022-07-27;2022;Juli;Mi;Sperrgut 2 Marken
2022-07-12;2022;Juli;Di;Sperrgut 3 Marken
2022-07-12;2022;Juli;Di;Sperrgut 2 Marken
2022-07-13;2022;Juli;Mi;Sperrgut 2 Marken
2022-07-19;2022;Juli;Di;Sperrgut 3 Marken
2022-07-19;2022;Juli;Di;Sperrgut 1 Marke
2022-07-22;2022;Juli;Fr;Sperrgut 1 Marke
2022-07-25;2022;Juli;Mo;Sperrgut 5 Marken
2022-07-25;2022;Juli;Mo;Sperrgut 4 Marken
2022-07-26;2022;Juli;Di;Sperrgut 3 Marken
2022-07-27;2022;Juli;Mi;Sperrgut 3 Marken
2022-08-11;2022;August;Do;Sperrgut 4 Marken
2022-08-12;2022;August;Fr;Sperrgut 6 Marken
2022-08-22;2022;August;Mo;Sperrgut 3 Marken
2022-08-22;2022;August;Mo;Sperrgut 2 Marken
2022-08-25;2022;August;Do;Sperrgut 2 Marken
2022-08-26;2022;August;Fr;Sperrgut > 6 Marken
2022-08-29;2022;August;Mo;Sperrgut 4 Marken
2022-08-10;2022;August;Mi;Sperrgut > 6 Marken
2022-08-18;2022;August;Do;Sperrgut 2 Marken
2022-08-24;2022;August;Mi;Sperrgut 3 Marken
2022-08-24;2022;August;Mi;Sperrgut 1 Marke
2022-08-31;2022;August;Mi;Sperrgut 6 Marken
2022-08-03;2022;August;Mi;Sperrgut 5 Marken
2022-08-03;2022;August;Mi;Sperrgut 6 Marken
2022-08-04;2022;August;Do;Sperrgut 4 Marken
2022-08-05;2022;August;Fr;Sperrgut 1 Marke
2022-08-08;2022;August;Mo;Sperrgut 2 Marken
2022-08-10;2022;August;Mi;Sperrgut 5 Marken
2022-08-11;2022;August;Do;Sperrgut 1 Marke
2022-08-12;2022;August;Fr;Sperrgut 3 Marken
2022-08-12;2022;August;Fr;Sperrgut 1 Marke
2022-08-15;2022;August;Mo;Sperrgut 1 Marke
2022-08-17;2022;August;Mi;Sperrgut 2 Marken
2022-08-31;2022;August;Mi;Sperrgut 5 Marken
2022-09-07;2022;September;Mi;Sperrgut 4 Marken
2022-09-15;2022;September;Do;Sperrgut 4 Marken
2022-09-16;2022;September;Fr;Sperrgut 6 Marken
2022-09-02;2022;September;Fr;Sperrgut ohne Marke
2022-09-02;2022;September;Fr;Sperrgut 4 Marken
2022-09-06;2022;September;Di;Sperrgut 3 Marken
2022-09-07;2022;September;Mi;Sperrgut 1 Marke
2022-09-14;2022;September;Mi;Sperrgut 4 Marken
2022-09-19;2022;September;Mo;Sperrgut ohne Marke
2022-09-22;2022;September;Do;Sperrgut 4 Marken
2022-09-22;2022;September;Do;Sperrgut > 6 Marken
2022-09-23;2022;September;Fr;
2022-09-27;2022;September;Di;Sperrgut 2 Marken
2022-09-28;2022;September;Mi;Sperrgut ohne Marke
2022-09-30;2022;September;Fr;Sperrgut ohne Marke
2022-09-05;2022;September;Mo;Sperrgut 1 Marke
2022-09-12;2022;September;Mo;Sperrgut 5 Marken
2022-09-13;2022;September;Di;Sperrgut 2 Marken
2022-09-14;2022;September;Mi;Sperrgut 3 Marken
2022-09-15;2022;September;Do;Sperrgut 1 Marke
2022-09-16;2022;September;Fr;Sperrgut 4 Marken
2022-09-22;2022;September;Do;Sperrgut 2 Marken
2022-09-23;2022;September;Fr;Sperrgut 3 Marken
2022-09-23;2022;September;Fr;Sperrgut 1 Marke
2022-09-27;2022;September;Di;Sperrgut 3 Marken
2022-09-28;2022;September;Mi;Sperrgut 5 Marken
2022-09-28;2022;September;Mi;Sperrgut 1 Marke
2022-09-28;2022;September;Mi;Sperrgut 2 Marken
2022-09-30;2022;September;Fr;Sperrgut 1 Marke
2022-10-05;2022;Oktober;Mi;Sperrgut 4 Marken
2022-10-06;2022;Oktober;Do;Sperrgut 1 Marke
2022-10-07;2022;Oktober;Fr;Sperrgut 1 Marke
2022-10-11;2022;Oktober;Di;Sperrgut ohne Marke
2022-10-19;2022;Oktober;Mi;Sperrgut 4 Marken
2022-10-24;2022;Oktober;Mo;Sperrgut 5 Marken
2022-10-25;2022;Oktober;Di;Sperrgut 2 Marken
2022-10-25;2022;Oktober;Di;Sperrgut 1 Marke
2022-10-27;2022;Oktober;Do;Sperrgut > 6 Marken
2022-10-18;2022;Oktober;Di;Sperrgut 1 Marke
2022-10-03;2022;Oktober;Mo;Sperrgut 3 Marken
2022-10-04;2022;Oktober;Di;Sperrgut 2 Marken
2022-10-05;2022;Oktober;Mi;Sperrgut 2 Marken
2022-10-05;2022;Oktober;Mi;Sperrgut ohne Marke
2022-10-10;2022;Oktober;Mo;Sperrgut 2 Marken
2022-10-12;2022;Oktober;Mi;Sperrgut 4 Marken
2022-10-12;2022;Oktober;Mi;Sperrgut 1 Marke
2022-10-13;2022;Oktober;Do;Sperrgut 3 Marken
2022-10-14;2022;Oktober;Fr;Sperrgut 4 Marken
2022-10-17;2022;Oktober;Mo;Sperrgut 1 Marke
2022-10-17;2022;Oktober;Mo;Sperrgut 3 Marken
2022-10-28;2022;Oktober;Fr;Sperrgut 5 Marken
2022-10-28;2022;Oktober;Fr;Sperrgut 2 Marken
2022-10-31;2022;Oktober;Mo;Sperrgut 2 Marken
2022-11-15;2022;November;Di;Sperrgut 3 Marken
2022-11-25;2022;November;Fr;Sperrgut 4 Marken
2022-11-02;2022;November;Mi;Sperrgut 6 Marken
2022-11-14;2022;November;Mo;Sperrgut 3 Marken
2022-11-14;2022;November;Mo;Sperrgut > 6 Marken
2022-11-14;2022;November;Mo;Sperrgut ohne Marke
2022-11-16;2022;November;Mi;Sperrgut 4 Marken
2022-11-18;2022;November;Fr;Sperrgut 5 Marken
2022-11-03;2022;November;Do;Sperrgut 4 Marken
2022-11-21;2022;November;Mo;Sperrgut 3 Marken
2022-11-30;2022;November;Mi;Sperrgut 3 Marken
2022-11-02;2022;November;Mi;Sperrgut 1 Marke
2022-11-03;2022;November;Do;Sperrgut 3 Marken
2022-11-09;2022;November;Mi;Sperrgut 2 Marken
2020-01-07;2020;Januar;Di;Sperrgut 4 Marken
2020-01-24;2020;Januar;Fr;Sperrgut > 6 Marken
2020-01-27;2020;Januar;Mo;Sperrgut 5 Marken
2020-01-06;2020;Januar;Mo;Sperrgut ohne Marke
2020-01-22;2020;Januar;Mi;Sperrgut 2 Marken
2020-01-23;2020;Januar;Do;Sperrgut 3 Marken
